Resort,Date,TempMax,TempMin,Rainfall,TempMax_lag1,TempMax_lag2,TempMin_lag1,TempMin_lag2,Rainfall_lag1,Rainfall_lag2,weekofyear,sin_week,cos_week
Falls Creek,2024-09-22,2.8714285714285714,-2.8000000000000003,37.6,5.8,5.514285714285714,-1.4285714285714286,-0.5857142857142855,28.4,27.6,38,-0.992708874098054,-0.12053668025532357
Falls Creek,2024-09-29,8.342857142857143,0.14285714285714296,15.200000000000001,2.8714285714285714,5.8,-2.8000000000000003,-1.4285714285714286,37.6,28.4,39,-1.0,-1.8369701987210297e-16
Falls Creek,2024-10-06,8.842857142857143,1.9142857142857141,62.800000000000004,8.342857142857143,2.8714285714285714,0.14285714285714296,-2.8000000000000003,15.200000000000001,37.6,40,-0.992708874098054,0.1205366802553232
Falls Creek,2024-10-13,9.257142857142856,-0.6571428571428571,17.200000000000003,8.842857142857143,8.342857142857143,1.9142857142857141,0.14285714285714296,62.800000000000004,15.200000000000001,41,-0.9709418174260521,0.23931566428755738
Falls Creek,2024-10-20,13.200000000000001,4.957142857142857,59.0,9.257142857142856,8.842857142857143,-0.6571428571428571,1.9142857142857141,17.200000000000003,62.800000000000004,42,-0.9350162426854148,0.35460488704253557
Falls Creek,2024-10-27,11.457142857142857,1.5142857142857142,11.2,13.200000000000001,9.257142857142856,4.957142857142857,-0.6571428571428571,59.0,17.200000000000003,43,-0.8854560256532101,0.464723172043768
Falls Creek,2024-11-03,13.216666666666667,3.4,0.0,11.457142857142857,13.200000000000001,1.5142857142857142,4.957142857142857,11.2,59.0,44,-0.822983865893657,0.5680647467311548
Falls Creek,2024-11-10,13.071428571428571,4.814285714285714,4.2,13.216666666666667,11.457142857142857,3.4,1.5142857142857142,0.0,11.2,45,-0.7485107481711011,0.6631226582407953
Falls Creek,2024-11-17,14.271428571428572,6.057142857142857,18.6,13.071428571428571,13.216666666666667,4.814285714285714,3.4,4.2,0.0,46,-0.6631226582407956,0.7485107481711007
Falls Creek,2024-11-24,16.271428571428572,7.042857142857143,29.2,14.271428571428572,13.071428571428571,6.057142857142857,4.814285714285714,18.6,4.2,47,-0.5680647467311559,0.8229838658936564
Falls Creek,2024-12-01,14.728571428571428,10.014285714285714,176.0,16.271428571428572,14.271428571428572,7.042857142857143,6.057142857142857,29.2,18.6,48,-0.4647231720437684,0.88545602565321
Falls Creek,2024-12-08,17.32,9.457142857142857,95.2,14.728571428571428,16.271428571428572,10.014285714285714,7.042857142857143,176.0,29.2,49,-0.35460488704253595,0.9350162426854147
Falls Creek,2024-12-15,16.542857142857144,7.357142857142857,0.0,17.32,14.728571428571428,9.457142857142857,10.014285714285714,95.2,176.0,50,-0.2393156642875578,0.970941817426052
Falls Creek,2024-12-22,18.214285714285715,7.828571428571429,1.4,16.542857142857144,17.32,7.357142857142857,9.457142857142857,0.0,95.2,51,-0.12053668025532363,0.992708874098054
Falls Creek,2024-12-29,14.814285714285715,4.8428571428571425,0.0,18.214285714285715,16.542857142857144,7.828571428571429,7.357142857142857,1.4,0.0,52,6.432490598706546e-16,1.0
Falls Creek,2025-01-05,19.857142857142858,8.214285714285714,0.0,14.814285714285715,18.214285714285715,4.8428571428571425,7.828571428571429,0.0,1.4,1,0.12053668025532305,0.992708874098054
Falls Creek,2025-01-12,17.428571428571427,7.885714285714286,34.0,19.857142857142858,14.814285714285715,8.214285714285714,4.8428571428571425,0.0,0.0,2,0.23931566428755774,0.970941817426052
Falls Creek,2025-01-19,17.4,5.828571428571428,74.60000000000001,17.428571428571427,19.857142857142858,7.885714285714286,8.214285714285714,34.0,0.0,3,0.3546048870425356,0.9350162426854148
Falls Creek,2025-01-26,18.2,8.071428571428571,6.0,17.4,17.428571428571427,5.828571428571428,7.885714285714286,74.60000000000001,34.0,4,0.4647231720437685,0.8854560256532099
Falls Creek,2025-02-02,21.74285714285714,9.557142857142859,2.2,18.2,17.4,8.071428571428571,5.828571428571428,6.0,74.60000000000001,5,0.5680647467311558,0.8229838658936564
Falls Creek,2025-02-09,20.642857142857142,13.542857142857143,2.4000000000000004,21.74285714285714,18.2,9.557142857142859,8.071428571428571,2.2,6.0,6,0.6631226582407952,0.7485107481711011
Falls Creek,2025-02-16,13.714285714285714,6.728571428571429,18.8,20.642857142857142,21.74285714285714,13.542857142857143,9.557142857142859,2.4000000000000004,2.2,7,0.7485107481711011,0.6631226582407953
Falls Creek,2025-02-23,16.4,4.442857142857142,2.0,13.714285714285714,20.642857142857142,6.728571428571429,13.542857142857143,18.8,2.4000000000000004,8,0.8229838658936564,0.5680647467311558
Falls Creek,2025-03-02,20.32857142857143,11.042857142857143,8.2,16.4,13.714285714285714,4.442857142857142,6.728571428571429,2.0,18.8,9,0.8854560256532098,0.4647231720437686
Falls Creek,2025-03-09,20.74285714285714,9.128571428571428,0.0,20.32857142857143,16.4,11.042857142857143,4.442857142857142,8.2,2.0,10,0.9350162426854148,0.35460488704253557
Falls Creek,2025-03-16,19.457142857142856,13.057142857142859,26.6,20.74285714285714,20.32857142857143,9.128571428571428,11.042857142857143,0.0,8.2,11,0.970941817426052,0.23931566428755804
Falls Creek,2025-03-23,14.485714285714286,6.042857142857143,106.4,19.457142857142856,20.74285714285714,13.057142857142859,9.128571428571428,26.6,0.0,12,0.992708874098054,0.120536680255323
Falls Creek,2025-03-30,15.771428571428572,9.333333333333334,15.0,14.485714285714286,19.457142857142856,6.042857142857143,13.057142857142859,106.4,26.6,13,1.0,-1.6081226496766366e-16
Falls Creek,2025-04-06,8.7,2.2142857142857144,19.0,15.771428571428572,14.485714285714286,9.333333333333334,6.042857142857143,15.0,106.4,14,0.992708874098054,-0.12053668025532288
Falls Creek,2025-04-13,13.457142857142857,5.8,1.6,8.7,15.771428571428572,2.2142857142857144,9.333333333333334,19.0,15.0,15,0.9709418174260521,-0.2393156642875575
Falls Creek,2025-04-20,14.557142857142859,7.585714285714286,0.0,13.457142857142857,8.7,5.8,2.2142857142857144,1.6,19.0,16,0.9350162426854148,-0.35460488704253545
Falls Creek,2025-04-27,10.514285714285714,5.6000000000000005,22.8,14.557142857142859,13.457142857142857,7.585714285714286,5.8,0.0,1.6,17,0.8854560256532099,-0.4647231720437685
Falls Creek,2025-05-04,8.6,2.085714285714286,16.400000000000002,10.514285714285714,14.557142857142859,5.6000000000000005,7.585714285714286,22.8,0.0,18,0.8229838658936565,-0.5680647467311557
Falls Creek,2025-05-11,8.942857142857143,2.371428571428571,3.0,8.6,10.514285714285714,2.085714285714286,5.6000000000000005,16.400000000000002,22.8,19,0.7485107481711013,-0.6631226582407951
Falls Creek,2025-05-18,7.328571428571428,2.4,0.4,8.942857142857143,8.6,2.371428571428571,2.085714285714286,3.0,16.400000000000002,20,0.6631226582407952,-0.7485107481711012
Falls Creek,2025-05-25,7.042857142857143,0.6857142857142857,50.400000000000006,7.328571428571428,8.942857142857143,2.4,2.371428571428571,0.4,3.0,21,0.5680647467311558,-0.8229838658936564
Falls Creek,2025-06-01,7.214285714285714,0.7,35.2,7.042857142857143,7.328571428571428,0.6857142857142857,2.4,50.400000000000006,0.4,22,0.46472317204376906,-0.8854560256532096
Falls Creek,2025-06-08,3.185714285714286,-1.8,9.0,7.214285714285714,7.042857142857143,0.7,0.6857142857142857,35.2,50.400000000000006,23,0.35460488704253584,-0.9350162426854147
Falls Creek,2025-06-15,-0.19999999999999998,-3.314285714285714,9.6,3.185714285714286,7.214285714285714,-1.8,0.7,9.0,35.2,24,0.23931566428755768,-0.970941817426052
Falls Creek,2025-06-22,3.7714285714285714,-0.8857142857142856,5.2,-0.19999999999999998,3.185714285714286,-3.314285714285714,-1.8,9.6,9.0,25,0.12053668025532308,-0.992708874098054
Falls Creek,2025-06-29,1.2857142857142858,-3.1285714285714286,73.2,3.7714285714285714,-0.19999999999999998,-0.8857142857142856,-3.314285714285714,5.2,9.6,26,-3.216245299353273e-16,-1.0
Falls Creek,2025-07-06,2.0142857142857142,-1.9714285714285713,10.0,1.2857142857142858,3.7714285714285714,-3.1285714285714286,-0.8857142857142856,73.2,5.2,27,-0.12053668025532283,-0.992708874098054
Falls Creek,2025-07-13,0.4428571428571428,-3.5142857142857147,29.6,2.0142857142857142,1.2857142857142858,-1.9714285714285713,-3.1285714285714286,10.0,73.2,28,-0.23931566428755743,-0.9709418174260521
Falls Creek,2025-07-20,-0.5714285714285714,-4.271428571428571,22.0,0.4428571428571428,2.0142857142857142,-3.5142857142857147,-1.9714285714285713,29.6,10.0,29,-0.3546048870425356,-0.9350162426854148
Falls Creek,2025-07-27,1.1428571428571428,-2.8000000000000003,74.19999999999999,-0.5714285714285714,0.4428571428571428,-4.271428571428571,-3.5142857142857147,22.0,29.6,30,-0.46472317204376806,-0.8854560256532101
Falls Creek,2025-08-03,0.0,-1.2,33.8,1.1428571428571428,-0.5714285714285714,-2.8000000000000003,-4.271428571428571,74.19999999999999,22.0,31,-0.5680647467311556,-0.8229838658936565
Mount Baw Baw,2014-02-02,24.485714285714288,14.971428571428572,0.0,15.071428571428571,25.67142857142857,5.057142857142857,16.728571428571428,41.6,0.0,5,0.5680647467311558,0.8229838658936564
Mount Baw Baw,2014-02-09,22.2,11.614285714285716,1.6,24.485714285714288,15.071428571428571,14.971428571428572,5.057142857142857,0.0,41.6,6,0.6631226582407952,0.7485107481711011
Mount Baw Baw,2014-02-16,19.599999999999998,11.457142857142857,33.2,22.2,24.485714285714288,11.614285714285716,14.971428571428572,1.6,0.0,7,0.7485107481711011,0.6631226582407953
Mount Baw Baw,2014-02-23,13.542857142857143,4.4,64.60000000000001,19.599999999999998,22.2,11.457142857142857,11.614285714285716,33.2,1.6,8,0.8229838658936564,0.5680647467311558
Mount Baw Baw,2014-03-02,15.528571428571428,7.742857142857143,0.0,13.542857142857143,19.599999999999998,4.4,11.457142857142857,64.60000000000001,33.2,9,0.8854560256532098,0.4647231720437686
Mount Baw Baw,2014-03-09,16.95714285714286,9.085714285714285,1.5999999999999999,15.528571428571428,13.542857142857143,7.742857142857143,4.4,0.0,64.60000000000001,10,0.9350162426854148,0.35460488704253557
Mount Baw Baw,2014-03-16,15.542857142857143,8.299999999999999,39.2,16.95714285714286,15.528571428571428,9.085714285714285,7.742857142857143,1.5999999999999999,0.0,11,0.970941817426052,0.23931566428755804
Mount Baw Baw,2014-03-23,11.728571428571428,4.0,35.8,15.542857142857143,16.95714285714286,8.299999999999999,9.085714285714285,39.2,1.5999999999999999,12,0.992708874098054,0.120536680255323
Mount Baw Baw,2014-03-30,13.342857142857143,6.128571428571428,15.2,11.728571428571428,15.542857142857143,4.0,8.299999999999999,35.8,39.2,13,1.0,-1.6081226496766366e-16
Mount Baw Baw,2014-04-06,13.428571428571429,7.957142857142857,5.2,13.342857142857143,11.728571428571428,6.128571428571428,4.0,15.2,35.8,14,0.992708874098054,-0.12053668025532288
Mount Baw Baw,2014-04-13,10.714285714285714,6.8428571428571425,120.0,13.428571428571429,13.342857142857143,7.957142857142857,6.128571428571428,5.2,15.2,15,0.9709418174260521,-0.2393156642875575
Mount Baw Baw,2014-04-20,7.885714285714286,2.0142857142857142,20.0,10.714285714285714,13.428571428571429,6.8428571428571425,7.957142857142857,120.0,5.2,16,0.9350162426854148,-0.35460488704253545
Mount Baw Baw,2014-04-27,8.4,2.085714285714286,24.4,7.885714285714286,10.714285714285714,2.0142857142857142,6.8428571428571425,20.0,120.0,17,0.8854560256532099,-0.4647231720437685
Mount Baw Baw,2014-05-04,5.114285714285714,0.21428571428571427,56.2,8.4,7.885714285714286,2.085714285714286,2.0142857142857142,24.4,20.0,18,0.8229838658936565,-0.5680647467311557
Mount Baw Baw,2014-05-11,5.071428571428571,0.02857142857142847,50.599999999999994,5.114285714285714,8.4,0.21428571428571427,2.085714285714286,56.2,24.4,19,0.7485107481711013,-0.6631226582407951
Mount Baw Baw,2014-05-18,10.085714285714285,4.942857142857143,0.0,5.071428571428571,5.114285714285714,0.02857142857142847,0.21428571428571427,50.599999999999994,56.2,20,0.6631226582407952,-0.7485107481711012
Mount Baw Baw,2014-05-25,8.285714285714286,4.457142857142857,34.199999999999996,10.085714285714285,5.071428571428571,4.942857142857143,0.02857142857142847,0.0,50.599999999999994,21,0.5680647467311558,-0.8229838658936564
Mount Baw Baw,2014-06-01,7.185714285714285,3.185714285714286,33.8,8.285714285714286,10.085714285714285,4.457142857142857,4.942857142857143,34.199999999999996,0.0,22,0.46472317204376906,-0.8854560256532096
Mount Baw Baw,2014-06-08,5.1000000000000005,1.042857142857143,127.4,7.185714285714285,8.285714285714286,3.185714285714286,4.457142857142857,33.8,34.199999999999996,23,0.35460488704253584,-0.9350162426854147
Mount Baw Baw,2014-06-15,4.957142857142857,1.1,24.4,5.1000000000000005,7.185714285714285,1.042857142857143,3.185714285714286,127.4,33.8,24,0.23931566428755768,-0.970941817426052
Mount Baw Baw,2014-06-22,5.485714285714286,0.8142857142857143,21.0,4.957142857142857,5.1000000000000005,1.1,1.042857142857143,24.4,127.4,25,0.12053668025532308,-0.992708874098054
Mount Baw Baw,2014-06-29,1.042857142857143,-1.8142857142857143,76.4,5.485714285714286,4.957142857142857,0.8142857142857143,1.1,21.0,24.4,26,-3.216245299353273e-16,-1.0
Mount Baw Baw,2014-07-06,2.5285714285714285,-0.9571428571428572,82.0,1.042857142857143,5.485714285714286,-1.8142857142857143,0.8142857142857143,76.4,21.0,27,-0.12053668025532283,-0.992708874098054
Mount Baw Baw,2014-07-13,0.6857142857142857,-2.257142857142857,82.6,2.5285714285714285,1.042857142857143,-0.9571428571428572,-1.8142857142857143,82.0,76.4,28,-0.23931566428755743,-0.9709418174260521
Mount Baw Baw,2014-07-20,1.0142857142857142,-2.4285714285714284,57.599999999999994,0.6857142857142857,2.5285714285714285,-2.257142857142857,-0.9571428571428572,82.6,82.0,29,-0.3546048870425356,-0.9350162426854148
Mount Baw Baw,2014-07-27,3.7857142857142856,0.014285714285714322,8.4,1.0142857142857142,0.6857142857142857,-2.4285714285714284,-2.257142857142857,57.599999999999994,82.6,30,-0.46472317204376806,-0.8854560256532101
Mount Baw Baw,2014-08-03,1.6999999999999997,-2.1714285714285713,56.0,3.7857142857142856,1.0142857142857142,0.014285714285714322,-2.4285714285714284,8.4,57.599999999999994,31,-0.5680647467311556,-0.8229838658936565
Mount Baw Baw,2014-08-10,2.1142857142857143,-2.0142857142857142,11.600000000000001,1.6999999999999997,3.7857142857142856,-2.1714285714285713,0.014285714285714322,56.0,8.4,32,-0.663122658240795,-0.7485107481711013
Mount Baw Baw,2014-08-17,3.542857142857143,-2.1142857142857143,23.2,2.1142857142857143,1.6999999999999997,-2.0142857142857142,-2.1714285714285713,11.600000000000001,56.0,33,-0.7485107481711011,-0.6631226582407952
Mount Baw Baw,2014-08-24,5.285714285714286,-0.05714285714285713,22.0,3.542857142857143,2.1142857142857143,-2.1142857142857143,-2.0142857142857142,23.2,11.600000000000001,34,-0.8229838658936564,-0.5680647467311559
Mount Baw Baw,2014-08-31,8.257142857142856,1.8285714285714287,6.8,5.285714285714286,3.542857142857143,-0.05714285714285713,-2.1142857142857143,22.0,23.2,35,-0.8854560256532096,-0.4647231720437691
Mount Baw Baw,2014-09-07,5.814285714285715,-0.3142857142857142,40.6,8.257142857142856,5.285714285714286,1.8285714285714287,-0.05714285714285713,6.8,22.0,36,-0.9350162426854147,-0.3546048870425359
Mount Baw Baw,2014-09-14,5.671428571428572,1.0142857142857145,34.4,5.814285714285715,8.257142857142856,-0.3142857142857142,1.8285714285714287,40.6,6.8,37,-0.970941817426052,-0.23931566428755774
Mount Baw Baw,2014-09-21,4.728571428571429,-0.6428571428571429,51.8,5.671428571428572,5.814285714285715,1.0142857142857145,-0.3142857142857142,34.4,40.6,38,-0.992708874098054,-0.12053668025532357
Mount Baw Baw,2014-09-28,10.4,3.442857142857143,21.8,4.728571428571429,5.671428571428572,-0.6428571428571429,1.0142857142857145,51.8,34.4,39,-1.0,-1.8369701987210297e-16
Mount Baw Baw,2014-10-05,9.457142857142857,1.3285714285714287,26.4,10.4,4.728571428571429,3.442857142857143,-0.6428571428571429,21.8,51.8,40,-0.992708874098054,0.1205366802553232
Mount Baw Baw,2014-10-12,11.328571428571427,4.171428571428572,24.799999999999997,9.457142857142857,10.4,1.3285714285714287,3.442857142857143,26.4,21.8,41,-0.9709418174260521,0.23931566428755738
Mount Baw Baw,2014-10-19,5.728571428571429,-0.4714285714285714,78.2,11.328571428571427,9.457142857142857,4.171428571428572,1.3285714285714287,24.799999999999997,26.4,42,-0.9350162426854148,0.35460488704253557
Mount Baw Baw,2014-10-26,17.742857142857144,7.028571428571429,1.0,5.728571428571429,11.328571428571427,-0.4714285714285714,4.171428571428572,78.2,24.799999999999997,43,-0.8854560256532101,0.464723172043768
Mount Baw Baw,2014-11-02,9.328571428571427,2.185714285714286,72.4,17.742857142857144,5.728571428571429,7.028571428571429,-0.4714285714285714,1.0,78.2,44,-0.822983865893657,0.5680647467311548
Mount Baw Baw,2014-11-09,14.342857142857143,2.5714285714285716,8.799999999999999,9.328571428571427,17.742857142857144,2.185714285714286,7.028571428571429,72.4,1.0,45,-0.7485107481711011,0.6631226582407953
Mount Baw Baw,2014-11-16,14.200000000000001,6.228571428571429,47.8,14.342857142857143,9.328571428571427,2.5714285714285716,2.185714285714286,8.799999999999999,72.4,46,-0.6631226582407956,0.7485107481711007
Mount Baw Baw,2014-11-23,14.742857142857144,5.157142857142857,10.6,14.200000000000001,14.342857142857143,6.228571428571429,2.5714285714285716,47.8,8.799999999999999,47,-0.5680647467311559,0.8229838658936564
Mount Baw Baw,2014-11-30,13.885714285714284,5.2,39.6,14.742857142857144,14.200000000000001,5.157142857142857,6.228571428571429,10.6,47.8,48,-0.4647231720437684,0.88545602565321
Mount Baw Baw,2014-12-07,15.0,9.4,27.2,13.885714285714284,14.742857142857144,5.2,5.157142857142857,39.6,10.6,49,-0.35460488704253595,0.9350162426854147
Mount Baw Baw,2014-12-14,14.642857142857142,6.671428571428572,34.6,15.0,13.885714285714284,9.4,5.2,27.2,39.6,50,-0.2393156642875578,0.970941817426052
Mount Baw Baw,2014-12-21,15.257142857142858,4.671428571428571,25.6,14.642857142857142,15.0,6.671428571428572,9.4,34.6,27.2,51,-0.12053668025532363,0.992708874098054
Mount Baw Baw,2014-12-28,15.828571428571431,6.142857142857143,28.4,15.257142857142858,14.642857142857142,4.671428571428571,6.671428571428572,25.6,34.6,52,6.432490598706546e-16,1.0
Mount Baw Baw,2015-01-04,17.585714285714285,7.742857142857142,7.6000000000000005,15.828571428571431,15.257142857142858,6.142857142857143,4.671428571428571,28.4,25.6,1,0.12053668025532305,0.992708874098054
Mount Baw Baw,2015-01-11,18.414285714285715,11.057142857142859,35.6,17.585714285714285,15.828571428571431,7.742857142857142,6.142857142857143,7.6000000000000005,28.4,2,0.23931566428755774,0.970941817426052
Mount Baw Baw,2015-01-18,12.071428571428571,6.642857142857143,49.0,18.414285714285715,17.585714285714285,11.057142857142859,7.742857142857142,35.6,7.6000000000000005,3,0.3546048870425356,0.9350162426854148
Mount Baw Baw,2015-01-25,17.6,8.514285714285714,19.6,12.071428571428571,18.414285714285715,6.642857142857143,11.057142857142859,49.0,35.6,4,0.4647231720437685,0.8854560256532099
Mount Baw Baw,2015-02-01,8.757142857142856,2.157142857142857,14.2,17.6,12.071428571428571,8.514285714285714,6.642857142857143,19.6,49.0,5,0.5680647467311558,0.8229838658936564
Mount Baw Baw,2015-02-08,17.142857142857142,8.242857142857144,0.0,8.757142857142856,17.6,2.157142857142857,8.514285714285714,14.2,19.6,6,0.6631226582407952,0.7485107481711011
Mount Baw Baw,2015-02-15,19.428571428571427,9.714285714285714,45.2,17.142857142857142,8.757142857142856,8.242857142857144,2.157142857142857,0.0,14.2,7,0.7485107481711011,0.6631226582407953
Mount Baw Baw,2015-02-22,20.585714285714285,12.071428571428571,17.8,19.428571428571427,17.142857142857142,9.714285714285714,8.242857142857144,45.2,0.0,8,0.8229838658936564,0.5680647467311558
Mount Baw Baw,2015-03-01,15.114285714285714,7.314285714285715,53.0,20.585714285714285,19.428571428571427,12.071428571428571,9.714285714285714,17.8,45.2,9,0.8854560256532098,0.4647231720437686
Mount Baw Baw,2015-03-08,11.62857142857143,3.542857142857143,23.400000000000002,15.114285714285714,20.585714285714285,7.314285714285715,12.071428571428571,53.0,17.8,10,0.9350162426854148,0.35460488704253557
Mount Baw Baw,2015-03-15,12.742857142857144,4.271428571428571,13.0,11.62857142857143,15.114285714285714,3.542857142857143,7.314285714285715,23.400000000000002,53.0,11,0.970941817426052,0.23931566428755804
Mount Baw Baw,2015-03-22,13.957142857142857,4.914285714285714,10.0,12.742857142857144,11.62857142857143,4.271428571428571,3.542857142857143,13.0,23.400000000000002,12,0.992708874098054,0.120536680255323
Mount Baw Baw,2015-03-29,8.8,2.185714285714286,54.599999999999994,13.957142857142857,12.742857142857144,4.914285714285714,4.271428571428571,10.0,13.0,13,1.0,-1.6081226496766366e-16
Mount Baw Baw,2015-04-05,12.071428571428571,4.5,11.8,8.8,13.957142857142857,2.185714285714286,4.914285714285714,54.599999999999994,10.0,14,0.992708874098054,-0.12053668025532288
Mount Baw Baw,2015-04-12,8.9,2.5714285714285716,37.199999999999996,12.071428571428571,8.8,4.5,2.185714285714286,11.8,54.599999999999994,15,0.9709418174260521,-0.2393156642875575
Mount Baw Baw,2015-04-19,9.928571428571429,4.885714285714286,41.0,8.9,12.071428571428571,2.5714285714285716,4.5,37.199999999999996,11.8,16,0.9350162426854148,-0.35460488704253545
Mount Baw Baw,2015-04-26,5.8999999999999995,1.7428571428571427,70.8,9.928571428571429,8.9,4.885714285714286,2.5714285714285716,41.0,37.199999999999996,17,0.8854560256532099,-0.4647231720437685
Mount Baw Baw,2015-05-03,7.914285714285714,2.0571428571428574,27.0,5.8999999999999995,9.928571428571429,1.7428571428571427,4.885714285714286,70.8,41.0,18,0.8229838658936565,-0.5680647467311557
Mount Baw Baw,2015-05-10,4.171428571428572,1.0,32.2,7.914285714285714,5.8999999999999995,2.0571428571428574,1.7428571428571427,27.0,70.8,19,0.7485107481711013,-0.6631226582407951
Mount Baw Baw,2015-05-17,5.285714285714286,-0.04285714285714283,77.2,4.171428571428572,7.914285714285714,1.0,2.0571428571428574,32.2,27.0,20,0.6631226582407952,-0.7485107481711012
Mount Baw Baw,2015-05-24,7.814285714285715,2.2714285714285714,29.4,5.285714285714286,4.171428571428572,-0.04285714285714283,1.0,77.2,32.2,21,0.5680647467311558,-0.8229838658936564
Mount Baw Baw,2015-05-31,4.957142857142857,1.5571428571428572,5.8,7.814285714285715,5.285714285714286,2.2714285714285714,-0.04285714285714283,29.4,77.2,22,0.46472317204376906,-0.8854560256532096
Mount Baw Baw,2015-06-07,3.5285714285714285,-2.685714285714286,45.6,4.957142857142857,7.814285714285715,1.5571428571428572,2.2714285714285714,5.8,29.4,23,0.35460488704253584,-0.9350162426854147
Mount Baw Baw,2015-06-14,5.942857142857143,-0.11428571428571425,20.400000000000002,3.5285714285714285,4.957142857142857,-2.685714285714286,1.5571428571428572,45.6,5.8,24,0.23931566428755768,-0.970941817426052
Mount Baw Baw,2015-06-21,2.942857142857143,-0.5857142857142855,25.400000000000002,5.942857142857143,3.5285714285714285,-0.11428571428571425,-2.685714285714286,20.400000000000002,45.6,25,0.12053668025532308,-0.992708874098054
Mount Baw Baw,2015-06-28,5.557142857142857,-0.2285714285714286,0.7999999999999999,2.942857142857143,5.942857142857143,-0.5857142857142855,-0.11428571428571425,25.400000000000002,20.400000000000002,26,-3.216245299353273e-16,-1.0
Mount Baw Baw,2015-07-05,2.414285714285714,-1.9714285714285715,21.2,5.557142857142857,2.942857142857143,-0.2285714285714286,-0.5857142857142855,0.7999999999999999,25.400000000000002,27,-0.12053668025532283,-0.992708874098054
Mount Baw Baw,2015-07-12,1.7,-1.1142857142857143,16.8,2.414285714285714,5.557142857142857,-1.9714285714285715,-0.2285714285714286,21.2,0.7999999999999999,28,-0.23931566428755743,-0.9709418174260521
Mount Baw Baw,2015-07-19,-0.08571428571428573,-3.6,165.2,1.7,2.414285714285714,-1.1142857142857143,-1.9714285714285715,16.8,21.2,29,-0.3546048870425356,-0.9350162426854148
Mount Baw Baw,2015-07-26,1.3714285714285717,-1.5,21.6,-0.08571428571428573,1.7,-3.6,-1.1142857142857143,165.2,16.8,30,-0.46472317204376806,-0.8854560256532101
Mount Baw Baw,2015-08-02,0.4857142857142857,-3.5714285714285716,47.8,1.3714285714285717,-0.08571428571428573,-1.5,-3.6,21.6,165.2,31,-0.5680647467311556,-0.8229838658936565
Mount Baw Baw,2015-08-09,0.11428571428571432,-3.4,89.8,0.4857142857142857,1.3714285714285717,-3.5714285714285716,-1.5,47.8,21.6,32,-0.663122658240795,-0.7485107481711013
Mount Baw Baw,2015-08-16,1.842857142857143,-1.9000000000000001,16.2,0.11428571428571432,0.4857142857142857,-3.4,-3.5714285714285716,89.8,47.8,33,-0.7485107481711011,-0.6631226582407952
Mount Baw Baw,2015-08-23,3.6714285714285713,-0.9428571428571428,29.000000000000004,1.842857142857143,0.11428571428571432,-1.9000000000000001,-3.4,16.2,89.8,34,-0.8229838658936564,-0.5680647467311559
Mount Baw Baw,2015-08-30,0.8571428571428571,-2.0571428571428574,91.4,3.6714285714285713,1.842857142857143,-0.9428571428571428,-1.9000000000000001,29.000000000000004,16.2,35,-0.8854560256532096,-0.4647231720437691
Mount Baw Baw,2015-09-06,4.414285714285715,-1.9428571428571428,1.0,0.8571428571428571,3.6714285714285713,-2.0571428571428574,-0.9428571428571428,91.4,29.000000000000004,36,-0.9350162426854147,-0.3546048870425359
Mount Baw Baw,2015-09-13,7.028571428571429,0.2857142857142857,32.8,4.414285714285715,0.8571428571428571,-1.9428571428571428,-2.0571428571428574,1.0,91.4,37,-0.970941817426052,-0.23931566428755774
Mount Baw Baw,2015-09-20,5.771428571428571,0.4571428571428572,24.6,7.028571428571429,4.414285714285715,0.2857142857142857,-1.9428571428571428,32.8,1.0,38,-0.992708874098054,-0.12053668025532357
Mount Baw Baw,2015-09-27,4.5,-1.1571428571428568,48.0,5.771428571428571,7.028571428571429,0.4571428571428572,0.2857142857142857,24.6,32.8,39,-1.0,-1.8369701987210297e-16
Mount Baw Baw,2015-10-04,12.200000000000001,4.128571428571428,0.0,4.5,5.771428571428571,-1.1571428571428568,0.4571428571428572,48.0,24.6,40,-0.992708874098054,0.1205366802553232
Mount Baw Baw,2015-10-11,16.442857142857143,6.857142857142857,10.8,12.200000000000001,4.5,4.128571428571428,-1.1571428571428568,0.0,48.0,41,-0.9709418174260521,0.23931566428755738
Mount Baw Baw,2015-10-18,14.157142857142857,5.8999999999999995,11.2,16.442857142857143,12.200000000000001,6.857142857142857,4.128571428571428,10.8,0.0,42,-0.9350162426854148,0.35460488704253557
Mount Baw Baw,2015-10-25,13.528571428571428,5.785714285714286,15.2,14.157142857142857,16.442857142857143,5.8999999999999995,6.857142857142857,11.2,10.8,43,-0.8854560256532101,0.464723172043768
Mount Baw Baw,2015-11-01,12.528571428571428,4.985714285714286,2.4,13.528571428571428,14.157142857142857,5.785714285714286,5.8999999999999995,15.2,11.2,44,-0.822983865893657,0.5680647467311548
Mount Baw Baw,2015-11-08,12.828571428571431,4.214285714285714,37.4,12.528571428571428,13.528571428571428,4.985714285714286,5.785714285714286,2.4,15.2,45,-0.7485107481711011,0.6631226582407953
Mount Baw Baw,2015-11-15,12.642857142857142,5.185714285714285,21.2,12.828571428571431,12.528571428571428,4.214285714285714,4.985714285714286,37.4,2.4,46,-0.6631226582407956,0.7485107481711007
Mount Baw Baw,2015-11-22,15.885714285714286,6.671428571428572,16.2,12.642857142857142,12.828571428571431,5.185714285714285,4.214285714285714,21.2,37.4,47,-0.5680647467311559,0.8229838658936564
